Title,Abstract
Data-Driven Self-Supervised Graph Representation Learning,"Self-supervised graph representation learning (SSGRL) is a representation learning paradigm used to reduce or avoid manual labeling. An essential part of SSGRL is graph data augmentation. Existing methods usually rely on heuristics commonly identified through trial and error and are effective only within some application domains. Also, it is not clear why one heuristic is better than another. Moreover, recent studies have argued against some techniques (e.g., dropout: that can change the properties of molecular graphs or destroy relevant signals for graph-based document classification tasks). In this study, we propose a novel data-driven SSGRL approach that automatically learns a suitable graph augmentation from the signal encoded in the graph (i.e., the nodes' predictive feature and topological information). We propose two complementary approaches that produce learnable feature and topological augmentations. The former learns multi-view augmentation of node features, and the latter learns a high-order view of the topology. Moreover, the augmentations are jointly learned with the representation. Our approach is general that it can be applied to homogeneous and heterogeneous graphs. We perform extensive experiments on node classification (using nine homogeneous and heterogeneous datasets) and graph property prediction (using another eight datasets). The results show that the proposed method matches or outperforms the SOTA SSGRL baselines and performs similarly to semi-supervised methods. The anonymised source code is available at https://github.com/AhmedESamy/dsgrl/ © 2023 The Authors."
Tensorized topological graph learning for generalized incomplete multi-view clustering,"The success of the current multi-view clustering lies in the default assumption of completeness on each view, while it is hardly satisfied for real-world applications. Incomplete multi-view clustering (IMC) studies clustering multi-view instances that are partially observed due to data corruption or sensor failure. Although making some progress, the current research suffers from the following obstacles: (1) Existing works are always built on pairwise similarity measurement, which cannot fully capture the topological structure of incomplete multi-view samples for precise clustering; (2) Due to the absence of partially-observed samples across multiple views, how could we recover and enhance the high-order similarities across different views becomes one of the main bottlenecks of IMC; (3) Current research mainly aims to handle specific dual-view IMC, which greatly limits the deployment in real-world applications. In this paper, we propose a novel Tensorized Topological Graph Learning (TTGL) for the generalized incomplete multi-view clustering, which jointly considers the topological graph construction, missing feature completion, and high-order uncertain correlation enhancement. Specifically, instead of using pairwise similarity measurement, we formulate a consensus topological graph construction module, which can coalesce affinity matrices to analyze the topological structure of incomplete multi-view data. Moreover, we build an iterative missing similarity imputation scheme for feature completion, which ensures the intrinsic similarity preservation on observed instances as well as an imputation on unobserved ones. Furthermore, a low-rank tensor structure is imposed to capture the high-order similarities via both feature and similarity enhancement and completion across different views. Our method can cluster incomplete data with an arbitrary number of views and any missing statuses. Extensive experiments on several benchmark datasets validate the effectiveness of our method when compared with a series of state-of-the-art IMC clustering algorithms. The source code of our TTGL is available at: https://github.com/DarrenZZhang/TTGL. © 2023 Elsevier B.V."
Self-supervised contrastive graph representation with node and graph augmentation,"Graph representation is a critical technology in the field of knowledge engineering and knowledge-based applications since most knowledge bases are represented in the graph structure. Nowadays, contrastive learning has become a prominent way for graph representation by contrasting positive–positive and positive–negative node pairs between two augmentation graphs. It has achieved new state-of-the-art in the field of self-supervised graph representation. However, existing contrastive graph representation methods mainly focus on modifying (normally removing some edges/nodes) the original graph structure to generate the augmentation graph for the contrastive. It inevitably changes the original graph structures, meaning the generated augmentation graph is no longer equivalent to the original graph. This harms the performance of the representation in many structure-sensitive graphs such as protein graphs, chemical graphs, molecular graphs, etc. Moreover, there is only one positive–positive node pair but relatively massive positive–negative node pairs in the self-supervised graph contrastive learning. This can lead to the same class, or very similar samples are considered negative samples. To this end, in this work, we propose a Virtual Masking Augmentation (VMA) to generate an augmentation graph without changing any structures from the original graph. Meanwhile, a node augmentation method is proposed to augment the positive node pairs by discovering the most similar nodes in the same graph. Then, two different augmentation graphs are generated and put into a contrastive learning model to learn the graph representation. Extensive experiments on massive datasets demonstrate that our method achieves new state-of-the-art results on self-supervised graph representation. The source code of the proposed method is available at https://github.com/DuanhaoranCC/CGRA. © 2023 The Author(s)"
Entropy Neural Estimation for Graph Contrastive Learning,"Contrastive learning on graphs aims at extracting distinguishable high-level representations of nodes. We theoretically illustrate that the entropy of a dataset is approximated by maximizing the lower bound of the mutual information across different views of a graph, i.e., entropy is estimated by a neural network. Based on this finding, we propose a simple yet effective subset sampling strategy to contrast pairwise representations between views of a dataset. In particular, we randomly sample nodes and edges from a given graph to build the input subset for a view. Two views are fed into a parameter-shared Siamese network to extract the high-dimensional embeddings and estimate the information entropy of the entire graph. For the learning process, we propose to optimize the network using two objectives, simultaneously. Concretely, the input of the contrastive loss consists of positive and negative pairs. Our selection strategy of pairs is different from previous works and we present a novel strategy to enhance the representation ability by selecting nodes based on cross-view similarities. We enrich the diversity of the positive and negative pairs by selecting highly similar samples and totally different data with the guidance of cross-view similarity scores, respectively. We also introduce a cross-view consistency constraint on the representations generated from the different views. We conduct experiments on seven graph benchmarks, and the proposed approach achieves competitive performance compared to the current state-of-the-art methods. The source code is available at https://github.com/kunzhan/M-ILBO. © 2023 ACM."
Multiple kernel graph clustering with shifted Laplacian reconstruction,"Multiple kernel graph clustering methods have gained favor among researchers for their ability to combine the strengths of graph learning and multiple kernel methods. We propose a novel method named multiple kernel graph clustering with shifted Laplacian reconstruction (SLR-MKGC). Specifically, the kernel matrix is regarded as an affinity graph, and then the graph is transformed to a shifted Laplacian matrix. By decomposing the shifted Laplacian matrix, the latent data representation is obtained, simultaneously preserving the main energy and clustering information. As a result, the effects of noise and redundancy are reduced and the quality of the raw data are improved. Then, the obtained representation is used to reconstruct a final affinity graph with a desired block diagonal structure. Further, we conduct extensive experiments on seven benchmark datasets and compare nine state-of-the-art clustering methods. Experimental results show that SLR-MKGC exhibits excellent performance on most datasets. For example, compared to other state-of-the-art methods, SLR-MKGC achieves a performance improvement of 5.13% on the clustering accuracy term on the BBCSport2 dataset, demonstrating the promise of SLR-MKGC. The source code is available at https://github.com/dililidida/SLR-MKGC. © 2023 Elsevier Ltd"
Self-supervised contrastive learning on heterogeneous graphs with mutual constraints of structure and feature,"Self-supervised learning on heterogeneous graphs has gained significant attention as it eliminates the need for manual labeling. However, most existing researches focus on predefined meta-paths that relies on domain knowledge, and they cannot handle the noises in graphs effectively. To address these problems, we propose a self-supervised contrastive learning method on heterogeneous graphs with mutual constraints of structure and feature called HeMuc. Specifically, in the high-order relation view, we exploit graph reachability to obtain the sequence of target nodes traversed by source nodes. Furthermore, we design degree and feature constraints to reduce the noises in topological structure. In the feature view, we reconstruct the graph structure using the similarity between node features and eliminate the dependence on the original graph. Finally, we propose a contrastive learning method by designing a new sampling strategy that combines the structure and feature information. The experimental results on the tasks of node classification and node clustering demonstrate that the proposed HeMuc outperforms the state-of-the-art methods. The source codes of this work are available at https://github.com/ZZY-GraphMiningLab/HeMuc. © 2023 Elsevier Inc."
Graph Self-Supervised Learning: A Survey,"Deep learning on graphs has attracted significant interests recently. However, most of the works have focused on (semi-) supervised learning, resulting in shortcomings including heavy label reliance, poor generalization, and weak robustness. To address these issues, self-supervised learning (SSL), which extracts informative knowledge through well-designed pretext tasks without relying on manual labels, has become a promising and trending learning paradigm for graph data. Different from SSL on other domains like computer vision and natural language processing, SSL on graphs has an exclusive background, design ideas, and taxonomies. Under the umbrella of graph self-supervised learning, we present a timely and comprehensive review of the existing approaches which employ SSL techniques for graph data. We construct a unified framework that mathematically formalizes the paradigm of graph SSL. According to the objectives of pretext tasks, we divide these approaches into four categories: generation-based, auxiliary property-based, contrast-based, and hybrid approaches. We further describe the applications of graph SSL across various research fields and summarize the commonly used datasets, evaluation benchmark, performance comparison and open-source codes of graph SSL. Finally, we discuss the remaining challenges and potential future directions in this research field.  © 1989-2012 IEEE."
Contrastive Cross-scale Graph Knowledge Synergy,"Graph representation learning via Contrastive Learning (GCL) has drawn considerable attention recently. Efforts are mainly focused on gathering more global information via contrasting on a single high-level graph view, which, however, underestimates the inherent complex and hierarchical properties in many real-world networks, leading to sub-optimal embeddings. To incorporate these properties of a complex graph, we propose Cross-Scale Contrastive Graph Knowledge Synergy (CGKS), a generic feature learning framework, to advance graph contrastive learning with enhanced generalization ability and the awareness of latent anatomies. Specifically, to maintain the hierarchical information, we create a so-call graph pyramid (GP) consisting of coarse-grained graph views. Each graph view is obtained via the careful design topology-aware graph coarsening layer that extends the Laplacian Eigenmaps with negative sampling. To promote cross-scale information sharing and knowledge interactions among GP, we propose a novel joint optimization formula that contains a pairwise contrastive loss between any two coarse-grained graph views. This synergy loss not only promotes knowledge sharing that yields informative representations, but also stabilizes the training process. Experiments on various downstream tasks demonstrate the substantial improvements of the proposed method over its counterparts.  © 2023 ACM."
Let the Data Choose: Flexible and Diverse Anchor Graph Fusion for Scalable Multi-View Clustering,"In the past few years, numerous multi-view graph clustering algorithms have been proposed to enhance the clustering performance by exploring information from multiple views. Despite the superior performance, the high time and space expenditures limit their scalability. Accordingly, anchor graph learning has been introduced to alleviate the computational complexity. However, existing approaches can be further improved by the following considerations: (i) Existing anchor-based methods share the same number of anchors across views. This strategy violates the diversity and flexibility of multi-view data distribution. (ii) Searching for the optimal anchor number within hyper-parameters takes much extra tuning time, which makes existing methods impractical. (iii) How to flexibly fuse multi-view anchor graphs of diverse sizes has not been well explored in existing literature. To address the above issues, we propose a novel anchor-based method termed Flexible and Diverse Anchor Graph Fusion for Scalable Multi-view Clustering (FDAGF) in this paper. Instead of manually tuning optimal anchor with massive hyper-parameters, we propose to optimize the contribution weights of a group of pre-defined anchor numbers to avoid extra time expenditure among views. Most importantly, we propose a novel hybrid fusion strategy for multi-size anchor graphs with theoretical proof, which allows flexible and diverse anchor graph fusion. Then, an efficient linear optimization algorithm is proposed to solve the resultant problem. Comprehensive experimental results demonstrate the effectiveness and efficiency of our proposed framework. The source code is available at https://github.com/Jeaninezpp/FDAGF. Copyright © 2023, Association for the Advancement of Artificial Intelligence (www.aaai.org). All rights reserved."
Inclusivity induced adaptive graph learning for multi-view clustering,"Graph-based multi-view clustering, with its ability to mine potential associations between data samples, has attracted extensive attention. However, existing methods directly learn affinity graphs from multiple feature views without removing noisy information mixed with the original data, resulting in limited performance. In addition, only shared information is included in the graph fusion process, which excludes inconsistent information, resulting in insufficient exploration of complementary information among multi-view data. In this study, we propose an inclusivity-induced adaptive graph learning (IiAGL) method to address these issues. First, inclusivity is defined as the capability of a view to accommodate other views. Specifically, we extended subspace learning to graph construction, enabling view-specific graphs to capture the underlying data distribution. Furthermore, an inclusivity-induced regularizer is introduced to guide graph rebuilding and graph fusion, and the entire process is performed using a self-weighted strategy. In this manner, we can obtain a clean consensus containing shared representations and complementary information from different views. An alternating direction method with augmented Lagrangian multiplier (ADM-ALM) was designed to solve the resulting optimization problem. Extensive experiments on diverse datasets demonstrated that the clustering performance of the proposed method outperformed that of other state-of-the-art methods. The source code for this study is publicly available at https://github.com/ryan-xinzou/IiAGL-MC. © 2023 Elsevier B.V."
