Title,Abstract
Class-level Structural Relation Modeling and Smoothing for Visual Representation Learning,"Representation learning for images has been advanced by recent progress in more complex neural models such as the Vision Transformers and new learning theories such as the structural causal models. However, these models mainly rely on the classification loss to implicitly regularize the class-level data distributions, and they may face difficulties when handling classes with diverse visual patterns. We argue that the incorporation of the structural information between data samples may improve this situation. To achieve this goal, this paper presents a framework termed Class-level Structural Relation Modeling and Smoothing for Visual Representation Learning (CSRMS), which includes the Class-level Relation Modelling, Class-aware Graph Sampling, and Relational Graph-Guided Representation Learning modules to model a relational graph of the entire dataset and perform class-aware smoothing and regularization operations to alleviate the issue of intra-class visual diversity and inter-class similarity. Specifically, the Class-level Relation Modelling module uses a clustering algorithm to learn the data distributions in the feature space and identify three types of class-level sample relations for the training set; Class-aware Graph Sampling module extends typical training batch construction process with three strategies to sample dataset-level sub-graphs; and Relational Graph-Guided Representation Learning module employs a graph convolution network with knowledge-guided smoothing operations to ease the projection from different visual patterns to the same class. Experiments demonstrate the effectiveness of structured knowledge modelling for enhanced representation learning and show that CSRMS can be incorporated with any state-of-the-art visual representation learning models for performance gains. The source codes and demos have been released at https://github.com/czt117/CSRMS. © 2023 ACM."
EDVAE: Disentangled latent factors models in counterfactual reasoning for individual treatment effects estimation,"Estimating individual treatment effect (ITE) from observational data is a crucial but challenging task. Disentangled representations have been used to separate proxy variables into confounding, instrumental, and adjustment variables. However, accurately performing counterfactual reasoning based on observational data to identify ITE remains an open problem. In this paper, we revisit the problem of ITE estimation from both data and model perspectives, shedding light on previously underexplored aspects. Specifically, we investigate the impact of imbalanced data on ITE estimation, highlighting the significance of Assumption-Compliant and Method-Simplicity in handling imbalanced data. From a model perspective, we revisit disentangled representation learning from an information-theoretic standpoint and provide theoretical evidence supporting the effectiveness of the Variational Auto-Encoder (VAE) framework for achieving disentanglement. Leveraging these insights, we propose the EDVAE, a data-driven model for disentangled latent factors. EDVAE comprises three scalable components: an oversampling layer for imbalanced data, a representation layer for disentangled latent factors, and an outcome prediction layer. Experimental results on synthetic and real-world datasets underscore the effectiveness of our proposed method, showcasing its potential for addressing the intricate problem of ITE estimation from observational data. The source code is available at https://github.com/MoranCoder95/EDVAE. © 2023"
A fine-grained vision and language representation framework with graph-based fashion semantic knowledge,"Vision and language representation learning has been demonstrated to be an effective means of enhancing multimodal task performance. However, fashion-specific studies have predominantly focused on object-level features, which might neglect to capture region-level visual features and fail to represent the fine-grained correlations between words in fashion descriptions. To address these issues, we propose a novel framework to achieve a fine-grained vision and language representation in the fashion domain. Specifically, we construct a knowledge-dependency graph structure from fashion descriptions and then aggregate it with word-level embedding, which can strengthen the fashion semantic knowledge and obtain fine-grained textual representations. Moreover, we fine-tune a region-aware fashion segmentation network to capture region-level visual features, and then introduce local vision and language contrastive learning for pulling closer the fine-grained textual representations to the region-level visual features in the same garment. Extensive experiments on downstream tasks, including cross-modal retrieval, category/subcategory recognition, and text-guided image retrieval, demonstrate the superiority of our method over state-of-the-art methods. © 2023 Elsevier Ltd"
Learning Decorrelated Representations Efficiently Using Fast Fourier Transform,"Barlow Twins and VICReg are self-supervised representation learning models that use regularizers to decorrelate features. Although these models are as effective as conventional representation learning models, their training can be computationally demanding if the dimension d of the projected embeddings is high. As the regularizers are defined in terms of individual elements of a cross-correlation or covariance matrix, computing the loss for n samples takes O(nd2) time. In this paper, we propose a relaxed decorre-lating regularizer that can be computed in O(nd log d) time by Fast Fourier Transform. We also propose an inexpensive technique to mitigate undesirable local minima that develop with the relaxation. The proposed regularizer exhibits accuracy comparable to that of existing regularizers in down-stream tasks, whereas their training requires less memory and is faster for large d. The source code is available. 11https://github.com/yutaro-s/scalable-decorrelation-ssl.git © 2023 IEEE."
Toward a More Robust Fine-Grained Fashion Retrieval,"This paper aims to improve the robustness of fine-grained fashion retrieval (FGFR). The existing FGFR methods focus on designing complex attention modules for enhancing retrieval accuracy. They pay little attention to the characteristics of the real-world fashion data, which always contain item images and try-on images, and all images are taken from different viewpoints. This reduces the accuracy of existing FGFR models when applied to real-world applications. To solve this problem, we propose a novel contrastive learning method. Specifically, we first apply several geometric distortions (GD) to the input anchor image. Then, the distorted images are passed into existing FGFR models to learn an attribute-aware embedding. Finally, a contrastive loss is applied to ensure the distorted image is embedded close to the anchor image. The proposed method can be easily applied to existing FGFR models. Experiments on the FashionAI dataset verified its effectiveness in improving existing FGFR models by an average of approximately 5 percentage points over almost all the attributes. The proposed method also outperforms simply applying data augmentations to the input image by a significant margin. The source code is available in https://github.com/Dr-LingXiao/GD © 2023 IEEE."
Video prediction by efficient transformers,"Video prediction is a challenging computer vision task that has a wide range of applications. In this work, we present a new family of Transformer-based models for video prediction. Firstly, an efficient local spatial–temporal separation attention mechanism is proposed to reduce the complexity of standard Transformers. Then, a full autoregressive model, a partial autoregressive model and a non-autoregressive model are developed based on the new efficient Transformer. The partial autoregressive model has a similar performance with the full autoregressive model but a faster inference speed. The non-autoregressive model not only achieves a faster inference speed but also mitigates the quality degradation problem of the autoregressive counterparts, but it requires additional parameters and loss function for learning. Given the same attention mechanism, we conducted a comprehensive study to compare the proposed three video prediction variants. Experiments show that the proposed video prediction models are competitive with more complex state-of-the-art convolutional-LSTM based models. The source code is available at https://github.com/XiYe20/VPTR. © 2022 Elsevier B.V."
Automatically Discovering Novel Visual Categories With Adaptive Prototype Learning,"This paper targets the task of novel category discovery (NCD), which aims to discover unknown categories when a certain number of classes are already known. The NCD task is challenging due to its closeness to real-world scenarios, where we have only encountered some partial classes and corresponding images. Unlike previous approaches to NCD, we propose a novel adaptive prototype learning method that leverages prototypes to emphasize category discrimination and alleviate the issue of missing annotations for novel classes. Concretely, the proposed method consists of two main stages: prototypical representation learning and prototypical self-training. In the first stage, we develop a robust feature extractor that could effectively handle images from both base and novel categories. This ability of instance and category discrimination of the feature extractor is boosted by self-supervised learning and adaptive prototypes. In the second stage, we utilize the prototypes again to rectify offline pseudo labels and train a final parametric classifier for category clustering. We conduct extensive experiments on four benchmark datasets, demonstrating our method&#x0027;s effectiveness and robustness with state-of-the-art performance. The source code and trained models will be made publicly. IEEE"
HADA: A Graph-Based Amalgamation Framework in Image-text Retrieval,"Many models have been proposed for vision and language tasks, especially the image-text retrieval task. State-of-the-art (SOTA) models in this challenge contain hundreds of millions of parameters. They also were pretrained on large external datasets that have been proven to significantly improve overall performance. However, it is not easy to propose a new model with a novel architecture and intensively train it on a massive dataset with many GPUs to surpass many SOTA models already available to use on the Internet. In this paper, we propose a compact graph-based framework named HADA, which can combine pretrained models to produce a better result rather than starting from scratch. Firstly, we created a graph structure in which the nodes were the features extracted from the pretrained models and the edges connecting them. The graph structure was employed to capture and fuse the information from every pretrained model. Then a graph neural network was applied to update the connection between the nodes to get the representative embedding vector for an image and text. Finally, we employed cosine similarity to match images with their relevant texts and vice versa to ensure a low inference time. Our experiments show that, although HADA contained a tiny number of trainable parameters, it could increase baseline performance by more than 3.6 % in terms of evaluation metrics on the Flickr30k dataset. Additionally, the proposed model did not train on any external dataset and only required a single GPU to train due to the small number of parameters required. The source code is available at https://github.com/m2man/HADA. © 2023, The Author(s), under exclusive license to Springer Nature Switzerland AG."
Ranked List Loss for Deep Metric Learning,"The objective of deep metric learning (DML) is to learn embeddings that can capture semantic similarity and dissimilarity information among data points. Existing pairwise or tripletwise loss functions used in DML are known to suffer from slow convergence due to a large proportion of trivial pairs or triplets as the model improves. To improve this, ranking-motivated structured losses are proposed recently to incorporate multiple examples and exploit the structured information among them. They converge faster and achieve state-of-the-art performance. In this work, we unveil two limitations of existing ranking-motivated structured losses and propose a novel ranked list loss to solve both of them. First, given a query, only a fraction of data points is incorporated to build the similarity structure. Consequently, some useful examples are ignored and the structure is less informative. To address this, we propose to build a set-based similarity structure by exploiting all instances in the gallery. The learning setting can be interpreted as few-shot retrieval: given a mini-batch, every example is iteratively used as a query, and the rest ones compose the gallery to search, i.e., the support set in few-shot setting. The rest examples are split into a positive set and a negative set. For every mini-batch, the learning objective of ranked list loss is to make the query closer to the positive set than to the negative set by a margin. Second, previous methods aim to pull positive pairs as close as possible in the embedding space. As a result, the intraclass data distribution tends to be extremely compressed. In contrast, we propose to learn a hypersphere for each class in order to preserve useful similarity structure inside it, which functions as regularisation. Extensive experiments demonstrate the superiority of our proposal by comparing with the state-of-the-art methods on the fine-grained image retrieval task. Our source code is available online: https://github.com/XinshaoAmosWang/Ranked-List-Loss-for-DML.  © 1979-2012 IEEE."
An Empirical Study on Disentanglement of Negative-free Contrastive Learning,"Negative-free contrastive learning methods have attracted a lot of attention with simplicity and impressive performances for large-scale pretraining. However, its disentanglement property remains unexplored. In this paper, we examine negative-free contrastive learning methods to study the disentanglement property empirically. We find that existing disentanglement metrics fail to make meaningful measurements for high-dimensional representation models, so we propose a new disentanglement metric based on Mutual Information between latent representations and data factors. With this proposed metric, we benchmark the disentanglement property of negative-free contrastive learning on both popular synthetic datasets and a real-world dataset CelebA. Our study shows that the investigated methods can learn a well-disentangled subset of representation. As far as we know, we are the first to extend the study of disentangled representation learning to high-dimensional representation space and introduce negative-free contrastive learning methods into this area. The source code of this paper is available at https://github.com/noahcao/disentanglement_lib_med. © 2022 Neural information processing systems foundation. All rights reserved."
