Title,Abstract
Multi-scale Multi-step Dependency Graph Neural Network for Multivariate Time-Series Forecasting,"This study addressed the limitations of existing graph neural network methods in time-series prediction, specifically the inability to establish strong dependencies between variables and the weak correlation in time-series across different time scales. To overcome these challenges, we proposed a graph neural network-based multi-scale multi-step dependency (GMSSD) model. To capture temporal dependencies in time-series data, we first designed a temporal convolution module that learns multi-scale representations between sequences. We extracted features at multiple scales using dilated convolutions and a gated linear unit (GLU) while controlling the information flow, thereby capturing temporal dependencies in time-series data. Furthermore, we employed a gated recurrent unit (GRU) and fully connected layers to derive the graph structure and capture the complex relationships between variables in the sequence data. In particular, existing graph neural network methods have a strong dependence on graph structures and are unable to adapt to complex and dynamic graph structures. They also have limitations in capturing long-range dependency relationships within the graph. Therefore, a graph convolution module is designed to explore the current node information and its neighbor information. It has the capability to integrate information contributions from different time steps, effectively capturing the spatial dependencies among nodes. The experimental results show that the proposed model outperformed existing methods in both single-step and multi-step prediction tasks. This study provided a novel approach for time-series forecasting and achieved significant improvements. © 2024, The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd."
Local Dependency-Enhanced Graph Convolutional Network for Aspect-Based Sentiment Analysis,"The task of aspect-based sentiment analysis (ABSA) is to detect the sentiment polarity toward given aspects. Contemporary methods predominantly utilize graph neural networks and incorporate attention mechanisms to dynamically connect aspect terms with their surrounding contexts, resulting in more informative feature representations. However, these methods only consider whether there are dependencies between words when introducing dependencies, ignoring that dependencies between different sentiment words have different effects. Neglecting this could introduce noise and negatively impact the model’s performance. To overcome this limitation, we introduce a novel approach called the local dependency-enhanced graph convolutional network (LDEGCN). Our method combines semantic information and dependency relationships to better capture the affective relationships between words. Specifically, we integrate sentiment knowledge from SenticNet to enrich the sentence’s dependency graph and thoroughly explore the dependency types between contexts and aspects to focus on particular dependency types. The local context weight (LCW) method is employed on the dependency-enhanced graph to emphasize the importance of local contexts, thereby mitigating the issue of long-distance dependencies. Through extensive evaluations of five public datasets, the LDEGCN model demonstrates significant improvements over mainstream models. © 2023 by the authors."
Aspect-level sentiment analysis based on aspect-sentence graph convolution network,"Aspect-level sentiment analysis aims to identify the sentiment polarity of aspect words in sentences. The existing research methods only focus on the grammatical dependencies between words, ignoring the semantic connections between aspect words and the dependency types between words, which limits the performance of the aspect-level sentiment analysis model. Therefore, this paper proposes an aspect-sentence Graph Convolutional Networks model (ASGCN) to perceive more comprehensive semantic information. Specifically, the model consists of sentence-focused GCN (SentenceGCN) and aspects-focused GCN (AspectsGCN) sub models. In the SentenceGCN model, this paper proposes a method to calculate the adjacency matrix (As) of syntactic dependency graph, which uses the position encoding mechanism and pays attention to the influence of different dependency types on semantics, so that SentenceGCN can capture the semantic information of the whole sentence more comprehensively. In the AspectsGCN model, this paper also proposes a method to calculate the adjacency matrix (Aa) of aspect words, which models the relational graph as fully connected and gives weight to the edges between aspect words according to the position, so that the AspectsGCN can pay attention to the semantic relation between different aspect words in the sentence. The proposed model outperforms all baseline models with 86.34 % accuracy and 79.96 F1 score, which indicates that there are more advantages in perceiving semantic information in ASGCN. © 2023 Elsevier B.V."
DGNN: Dependency Graph Neural Network for Multimodal Emotion Recognition in Conversation,"For emotion recognition in conversation (ERC), the modeling of conversational dependency plays a crucial role. Existing methods often directly connect multimodal information and then build a graph neural network based on a fixed number of past and future utterances. The former leads to the lack of interaction between modalities, and the latter is less consistent with the logic of the conversation. Therefore, in order to better build conversational dependency, we propose a Dependency Graph Neural Network (DGNN) for ERC. First, we present a cross-modal fusion transformer for modeling dependency between different modalities of the same utterance. Then, we design a directed graph neural network model based on the adaptive window for modeling dependency between different utterances. The results of the extensive experiments on two benchmark datasets demonstrate the superiority of the proposed model. © 2024, The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd."
Aspect-level sentiment classification via location enhanced aspect-merged graph convolutional networks,"Aspect-level sentiment classification (ALSC) is a fine-grained sentiment analysis task that needs to predict the sentiment polarities of the given aspect terms in the sentence. Recently, emerging research has taken syntactic dependency tree as input and used graph convolutional neural network (GCN) to process ALSC tasks. However, existing GCN-based researches only consider the syntactic connections between words, ignoring the semantic relevance within aspectual entities. To address this deficiency, we propose a graph convolutional network based on Merger aspect entities and Location-aware transformation (MLGCN). Specifically, we use a specific token to replace the aspect entity, whether single-word or multi-word. The merged syntactic dependency graph is obtained through parsing for the sentence after merging aspect words. Then, we feed the sentence into an encoder and apply a novel location-aware function designed in this paper to the encoding result to enhance the model’s attention to the opinion entities. Finally, the dependency graph and the processed sentence encoding are fed to the graph convolutional network for training. Experimental results on five benchmark datasets show that the model proposed in this paper has good performance and achieves satisfactory results, exceeding the vast majority of previous work. © 2023, The Author(s), under exclusive licence to Springer Science+Business Media, LLC, part of Springer Nature."
Aspect-based sentiment analysis via multitask learning for online reviews,"Aspect based sentiment analysis(ABSA) aims to identify aspect terms in online reviews and predict their corresponding sentiment polarity. Sentiment analysis poses a challenging fine-grained task. Two typical subtasks are involved: Aspect Term Extraction (ATE) and Aspect Polarity Classification (APC). These two subtasks are usually trained discretely, which ignores the connection between ATE and APC. Concretely, we can relate ATE to APC through aspects and train them concurrently. We mainly use the ATE task as an auxiliary task, allowing the APC to focus more on relevant aspects to facilitate aspect polarity classification. In addition, previous studies have shown that utilizing dependency syntax information with a graph neural network (GNN) also contributes to the performance of the APC task. However, most studies directly input sentence dependency relations into graph neural networks without considering the influence of aspects, which do not emphasize the important dependency relationships. To address these issues, we propose a multitask learning model combining APC and ATE tasks that can extract aspect terms as well as classify aspect polarity simultaneously. Moreover, we exploit multihead attention(MHA) to associate dependency sequences with aspect extraction, which not only combines both ATE and APC tasks but also stresses the significant dependency relations, enabling the model to focus more on words closely related to aspects. According to our experiments on three benchmark datasets, we demonstrate that the connection between ATE and APC can be better established by our model, which enhances aspect polarity classification performance significantly. The source code has been released on GitHub https://github.com/winder-source/MTABSA. © 2023 Elsevier B.V."
Improving aspect-based sentiment analysis with Knowledge-aware Dependency Graph Network,"Aspect-based sentiment analysis (ABSA) aims to mine multiple sentiment–target pairs contained in a review sentence. The main challenge of this task is how to extract the sentiment polarity of a specific sentiment item efficiently. Earlier research focused on recurrent neural networks (RNNs), which implicitly associate the sentiment items with sentiment polarities through an attention mechanism. However, due to the complexity of language and the fact that a sentence contains multiple sentiment pairs, these models often fail to capture sentiment pairs accurately. Most recent efforts have applied syntactic information, especially dependency information, to construct structured models (e.g., tree-based models or graph neural networks) for sentiment analysis. Although these structured models achieve better results, they ignore the domain knowledge related to the entities of the comment sentences. This domain knowledge (e.g., brand reputation, influence) significantly impacts the sentiment polarity. Hence, this paper proposes a Knowledge-aware Dependency Graph Network (KDGN) based on the dependency graph incorporating domain knowledge, dependency labels, and syntax path. Experimental results on the benchmarking datasets demonstrate that our KDGN significantly outperforms previous state-of-the-art methods on the ABSA task, further illustrating that the domain knowledge, dependency labels, and syntax path are crucial for the ABSA task. © 2022 Elsevier B.V."
EDU-Capsule: aspect-based sentiment analysis at clause level,"Many studies on aspect-based sentiment analysis (ABSA) aim to directly predict aspects and polarities at sentence level. However, it is not rare that a long sentence expresses multiple aspects. In this paper, we propose to study ABSA at EDU-level. Elementary discourse unit (EDU) in rhetorical structure theory is an atomic semantic unit, similar to a clause in a sentence. Through manual annotation of 8,823 EDUs, obtained from the SemEval-2014 Task 4 Restaurant Review dataset, we show that more than 97% of EDUs express at most one aspect. Based on this observation, we propose an EDU-level Capsule network for ABSA. EDU-Capsule learns EDU representations within its sentential context for aspect detection and sentiment prediction. EDU-Capsule outperforms strong baselines in our experiments on two benchmark datasets. Both the EDU-level annotations and EDU-Capsule source code are released to support further studies in this area. © 2022, The Author(s), under exclusive licence to Springer-Verlag London Ltd., part of Springer Nature."
Cross and Self Attention Based Graph Convolutional Network for Aspect-Based Sentiment Analysis,"Aspect-based sentiment analysis aims to recognize the sentiment polarity of an aspect in reviews. In general, to analyze the sentiment of an aspect in a sentence, it is essential to capture the dependencies between aspects and the corresponding contexts. Recently, graph neural networks over global dependency structures like dependency trees or self-attention score matrices have been explored for this task. However, these models rely heavily on the quality of information extracted from the global dependency structures. In the meantime, the pairwise correlations between aspects and contexts provide an equally important perspective for sentiment analysis, which is usually ignored in previous works. Motivated by this, we propose a novel approach for aspect-based sentiment analysis by integrating the information extracted from global dependency structures as well as pairwise correlations. To capture the aspect-to-text correlations, we design a CAGCN module based on the cross-attention mechanism. Meanwhile, to effectively exploit the syntactic graph, we design an SAGCN module with the self-attention mechanism to build the overall text-to-text connections. Experimental results on five benchmarks show the effectiveness of our proposed model, producing significantly better results than the baselines. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2023."
Dual-Perspective Fusion Network for Aspect-based Multimodal Sentiment Analysis,"Aspect-based multimodal sentiment analysis (ABMSA) is an important sentiment analysis task that analyses aspect-specific sentiment in data with different modalities (usually multimodal data with text and images). Previous works usually ignore the overall sentiment tendency when analyzing the sentiment of each aspect term. However, the overall sentiment tendency is highly correlated with aspect-specific sentiment. In addition, existing methods neglect to explore and make full use of the fine-grained multimodal information closely related to aspect terms. To address these limitations, we propose a dual-perspective fusion network (DPFN) that considers both global and local fine-grained sentiment information in multimodal data. From the global perspective, we use text-image caption pairs to obtain a global representation containing information about the overall sentiment tendencies. From the local fine-grained perspective, we construct two graph structures to explore the fine-grained information in texts and images. Finally, aspect-level sentiment polarities can be obtained by analyzing the combination of global and local fine-grained sentiment information. Experimental results on two multimodal Twitter datasets show that the proposed DPFN model outperforms state-of-the-art methods. The source code is publicly available at <uri>https://github.com/cntian0/DPFN</uri>. IEEE"
