Title,Abstract
Pan-genome de Bruijn graph using the bidirectional FM-index,"Background: Pan-genome graphs are gaining importance in the field of bioinformatics as data structures to represent and jointly analyze multiple genomes. Compacted de Bruijn graphs are inherently suited for this purpose, as their graph topology naturally reveals similarity and divergence within the pan-genome. Most state-of-the-art pan-genome graphs are represented explicitly in terms of nodes and edges. Recently, an alternative, implicit graph representation was proposed that builds directly upon the unidirectional FM-index. As such, a memory-efficient graph data structure is obtained that inherits the FM-index’ backward search functionality. However, this representation suffers from a number of shortcomings in terms of functionality and algorithmic performance. Results: We present a data structure for a pan-genome, compacted de Bruijn graph that aims to address these shortcomings. It is built on the bidirectional FM-index, extending the ability of its unidirectional counterpart to navigate and search the graph in both directions. All basic graph navigation steps can be performed in constant time. Based on these features, we implement subgraph visualization as well as lossless approximate pattern matching to the graph using search schemes. We demonstrate that we can retrieve all occurrences corresponding to a read within a certain edit distance in a very efficient manner. Through a case study, we show the potential of exploiting the information embedded in the graph’s topology through visualization and sequence alignment. Conclusions: We propose a memory-efficient representation of the pan-genome graph that supports subgraph visualization and lossless approximate pattern matching of reads against the graph using search schemes. The C++ source code of our software, called Nexus, is available at https://github.com/biointec/nexus under AGPL-3.0 license. © 2023, The Author(s)."
Heterogeneous graph knowledge distillation neural network incorporating multiple relations and cross-semantic interactions,"In recent years, the study of real-world graphs has revealed their inherent heterogeneity, prompting growing research interest in heterogeneous graphs. Characterized by diverse node and relation types, heterogeneous graphs have led to the development of heterogeneous graph neural networks, which possess the remarkable ability of modeling such heterogeneity. Consequently, researchers have embraced these networks, applying them in various domains. A prevalent approach is using meta-path based methods in heterogeneous graph neural networks. However, a significant limitation arises from the fact that such methods tend to overlook vital attribute information within intermediate nodes and disregard relevant semantics across various meta-paths. To address the above limitations, we propose a new model named HGNN-MRCS. Specifically, HGNN-MRCS incorporates three key components, i.e., a relation aware module to encapsulate the attribute information of the intermediate nodes; a meta-path aware technique to facilitate learning of semantic information of each meta-path and enable higher-order representation learning; and a knowledge distillation strategy to learn relevant semantics across meta-paths and fuse them. Experimental results on four real-world datasets demonstrate the superior performance of this work over the SOAT methods. The source codes of this work are available at https://github.com/ZZY-GraphMiningLab/HGNN-MRCS. © 2023 Elsevier Inc."
OSGNN: Original graph and Subgraph aggregated Graph Neural Network,"Heterogeneous Graph Embedding (HGE) is receiving a great attention from researchers, as it can be widely and effectively used to solve problems from various real-world applications. The existing HGE models mainly learn node representation directly on the whole heterogeneous graph by aggregating neighboring information, which unavoidably leads to the loss of useful high-order information. Another mainstream is to split heterogeneous graphs into different homogeneous subgraphs and then learn representations separately. However, this isolated handling way is prone to the loss of important interactions between the nodes of the same type. To address the above challenging but interesting problems, we propose an Original graph and Subgraph aggregated Graph Neural Network (OSGNN). Specifically, we first split the original heterogeneous graph into several subgraphs, and then weighted combine them to get a new meaningful homogeneous graph. Finally, the first-order and high-order information of the target node are learned from the original heterogeneous graph and the homogeneous subgraph respectively and concatenated as the final node representation. Extensive experiments on three real-world heterogeneous graphs demonstrate that the proposed framework significantly outperforms the state-of-the-art methods. The source codes of this work are available on https://github.com/ZZY-GraphMiningLab/OSGNN. © 2023 Elsevier Ltd"
"A Survey on Heterogeneous Graph Embedding: Methods, Techniques, Applications and Sources","Heterogeneous graphs (HGs) also known as heterogeneous information networks have become ubiquitous in real-world scenarios; therefore, HG embedding, which aims to learn representations in a lower-dimension space while preserving the heterogeneous structures and semantics for downstream tasks (e.g., node/graph classification, node clustering, link prediction), has drawn considerable attentions in recent years. In this survey, we perform a comprehensive review of the recent development on HG embedding methods and techniques. We first introduce the basic concepts of HG and discuss the unique challenges brought by the heterogeneity for HG embedding in comparison with homogeneous graph representation learning; and then we systemically survey and categorize the state-of-the-art HG embedding methods based on the information they used in the learning process to address the challenges posed by the HG heterogeneity. In particular, for each representative HG embedding method, we provide detailed introduction and further analyze its pros and cons; meanwhile, we also explore the transformativeness and applicability of different types of HG embedding methods in the real-world industrial environments for the first time. In addition, we further present several widely deployed systems that have demonstrated the success of HG embedding techniques in resolving real-world application problems with broader impacts. To facilitate future research and applications in this area, we also summarize the open-source code, existing graph learning platforms and benchmark datasets. Finally, we explore the additional issues and challenges of HG embedding and forecast the future research directions in this field.  © 2015 IEEE."
Seq-HGNN: Learning Sequential Node Representation on Heterogeneous Graph,"Recent years have witnessed the rapid development of heterogeneous graph neural networks (HGNNs) in information retrieval (IR) applications. Many existing HGNNs design a variety of tailor-made graph convolutions to capture structural and semantic information in heterogeneous graphs. However, existing HGNNs usually represent each node as a single vector in the multi-layer graph convolution calculation, which makes the high-level graph convolution layer fail to distinguish information from different relations and different orders, resulting in the information loss in the message passing. To this end, we propose a novel heterogeneous graph neural network with sequential node representation, namely Seq-HGNN. To avoid the information loss caused by the single vector node representation, we first design a sequential node representation learning mechanism to represent each node as a sequence of meta-path representations during the node message passing. Then we propose a heterogeneous representation fusion module, empowering Seq-HGNN to identify important meta-paths and aggregate their representations into a compact one. We conduct extensive experiments on four widely used datasets from Heterogeneous Graph Benchmark (HGB) and Open Graph Benchmark (OGB). Experimental results show that our proposed method outperforms state-of-the-art baselines in both accuracy and efficiency. The source code is available at https://github.com/nobrowning/SEQ_HGNN. © 2023 Copyright held by the owner/author(s). Publication rights licensed to ACM."
Beyond Homophily: Reconstructing Structure for Graph-agnostic Clustering,"Graph neural networks (GNNs) based methods have achieved impressive performance on node clustering task. However, they are designed on the homophilic assumption of graph and clustering on heterophilic graph is overlooked. Due to the lack of labels, it is impossible to first identify a graph as homophilic or heterophilic before a suitable GNN model can be found. Hence, clustering on real-world graph with various levels of homophily poses a new challenge to the graph research community. To fill this gap, we propose a novel graph clustering method, which contains three key components: graph reconstruction, a mixed filter, and dual graph clustering network. To be graph-agnostic, we empirically construct two graphs which are high homophily and heterophily from each data. The mixed filter based on the new graphs extracts both low-frequency and high-frequency information. To reduce the adverse coupling between node attribute and topological structure, we separately map them into two subspaces in dual graph clustering network. Extensive experiments on 11 benchmark graphs demonstrate our promising performance. In particular, our method dominates others on heterophilic graphs. The code is available at DGCN. © 2023 Proceedings of Machine Learning Research. All rights reserved."
Multi-modal Structure-embedding Graph Transformer for Visual Commonsense Reasoning,"Visual commonsense reasoning&#x00A0;(VCR) is a challenging reasoning task that aims to not only answer the question based on a given image but also provide a rationale justifying for the choice. Graph-based networks are appropriate to represent and extract the correlation between image and language for reasoning, where how to construct and learn graphs based on such multi-modal Euclidean data is a fundamental problem. Most existing graph-based methods view visual regions and linguistic words as identical graph nodes, ignoring inherent characteristics of multi-modal data. In addition, these approaches typically only have one graph-learning layer, and the performance declines as the model goes deeper. To address these issues, a novel method named Multi-modal Structure-embedding Graph Transformer&#x00A0;(MSGT) is proposed. Specifically, an answer-vision graph and an answer-question graph are constructed to represent and model intra-modal and inter-modal correlations in VCR simultaneously, where additional multi-modal structure representations are initialized and embedded according to visual region distances and linguistic word orders for more reasonable graph representation. Then, a structure-injecting graph transformer is designed to inject embedded structure priors into the semantic correlation matrix for the evolution of node features and structure representations, which can stack more layers to make model deeper and extract more powerful features with instructive priors. To adaptively fuse graph features, a scored pooling mechanism is further developed to select valuable clues for reasoning from learnt node features. Experiments demonstrate the superiority of the proposed MSGT framework compared with state-of-the-art methods on the VCR benchmark dataset. The source code of this work can be found in <uri>https://mic.tongji.edu.cn</uri>. IEEE"
Multiplex Heterogeneous Graph Convolutional Network,"Heterogeneous graph convolutional networks have gained great popularity in tackling various network analytical tasks on heterogeneous network data, ranging from link prediction to node classification. However, most existing works ignore the relation heterogeneity with multiplex network between multi-typed nodes and different importance of relations in meta-paths for node embedding, which can hardly capture the heterogeneous structure signals across different relations. To tackle this challenge, this work proposes a Multiplex Heterogeneous Graph Convolutional Network (MHGCN) for heterogeneous network embedding. Our MHGCN can automatically learn the useful heterogeneous meta-path interactions of different lengths in multiplex heterogeneous networks through multi-layer convolution aggregation. Additionally, we effectively integrate both multi-relation structural signals and attribute semantics into the learned node embeddings with both unsupervised and semi-supervised learning paradigms. Extensive experiments on five real-world datasets with various network analytical tasks demonstrate the significant superiority of MHGCN against state-of-the-art embedding baselines in terms of all evaluation metrics. The source code of our method is available at: https://github.com/NSSSJSS/MHGCN.  © 2022 ACM."
LGGNet: Learning From Local-Global-Graph Representations for Brain&#x2013;Computer Interface,"Neuropsychological studies suggest that co-operative activities among different brain functional areas drive high-level cognitive processes. To learn the brain activities within and among different functional areas of the brain, we propose local-global-graph network (LGGNet), a novel neurologically inspired graph neural network (GNN), to learn local-global-graph (LGG) representations of electroencephalography (EEG) for brain&#x2013;computer interface (BCI). The input layer of LGGNet comprises a series of temporal convolutions with multiscale 1-D convolutional kernels and kernel-level attentive fusion. It captures temporal dynamics of EEG which then serves as input to the proposed local-and global-graph-filtering layers. Using a defined neurophysiologically meaningful set of local and global graphs, LGGNet models the complex relations within and among functional areas of the brain. Under the robust nested cross-validation settings, the proposed method is evaluated on three publicly available datasets for four types of cognitive classification tasks, namely the attention, fatigue, emotion, and preference classification tasks. LGGNet is compared with state-of-the-art (SOTA) methods, such as DeepConvNet, EEGNet, R2G-STNN, TSception, regularized graph neural network (RGNN), attention-based multiscale convolutional neural network-dynamical graph convolutional network (AMCNN-DGCN), hierarchical recurrent neural network (HRNN), and GraphNet. The results show that LGGNet outperforms these methods, and the improvements are statistically significant (<inline-formula> <tex-math notation=""LaTeX"">$p&lt;0.05$</tex-math> </inline-formula>) in most cases. The results show that bringing neuroscience prior knowledge into neural network design yields an improvement of classification performance. The source code can be found at <italic>https://github.com/yi-ding-cs/LGG</italic>. Author"
MAHE-IM: Multiple Aggregation of Heterogeneous Relation Embedding for Influence Maximization on Heterogeneous Information Network,"Influence maximization (IM), as an essential problem in social network analysis, can identify a minimum group of the influential nodes to maximize the spread of information on the network. The majority of IM studies focus on homogeneous networks, whereas in real world, heterogeneous networks are ubiquitous. The existing IM methods based on homogeneous networks do not consider a variety of complex heterogeneous relationships and the attribute of different types of nodes, which don't accommodate most real scenario. It is of great significance to study IM methods based on heterogeneous networks, where efficient integrating complex multiple semantic relationships and structures embedded in the heterogeneous network is the key breakthrough point. In this paper, a novel deep learning algorithm for influence maximization on heterogeneous networks based on a multiple aggregation of heterogeneous relation embedding named MAHE-IM is proposed, which can capture the heterogeneous high-order structure and semantic features of heterogeneous information networks. For more comprehensive and systematical evaluation of MAHE-IM, we further extend fourteen state-of-the-art homogeneous and heterogeneous network embedding and graph neural network methods for IM problem and propose fourteen extented IM algorithms. Four popular IM algorithms and our extended fourteen IM algorithms are taken as eighteen baseline algorithms, which can be categorized three types: greedy-based, network embedding-based and GNN-based IM algorithms. Compared with eighteen baseline algorithms, the experimental results illustrate that MAHE-IM is significantly efficient and effective. MAHE-IM is more practical on heterogeneous networks. In addition, in order to maximize the convenience for users, a webserver (https://mahe-im.com/) is developed. The users can obtain the IM results by submitting their heterogeneous networks to the webserver. The corresponding source code and used data in this paper can also be available at https://mahe-im.com/ and https://codeocean.com/capsule/4091031/tree/v1. © 2022 The Author(s)"
