Title,Full Reference
2017. which log level should developers choose for a new logging statement? empirical software engineering,"Li H., Shang W., Hassan A.E., 2017. Which Log Level Should Developers Choose for A New Logging Statement? Empirical Software Engineering, pp. 1684-1716, (2017)"
log20: fully automated optimal placement of log printing statements under specified overhead threshold,"Zhao X., Rodrigues K., Luo Y., Stumm M., Yuan D., Zhou Y., Log20: Fully automated optimal placement of log printing statements under specified overhead threshold, Proceedings of the 26th Symposium on Operating Systems Principles (SOSP, (2017)"
where do developers log? an empirical study on logging practices in industry,"Fu Q., Zhu J., Hu W., Lou J., Ding R., Lin Q., Zhang D., Xie T., Where do developers log? an empirical study on logging practices in industry, Companion Proceedings of the 36th International Conference on Software Engineering (ICSE). 24-33, (2014)"
anomaly detection using program control flow graph mining from execution logs,"Nandi A., Mandal A., Atreja S., Dasgupta G.B., Bhattacharya S., Anomaly detection using program control flow graph mining from execution logs, Proceedings of the 22nd ACM SIGKDD International Conference on Knowledge Discovery and Data Mining (KDD). 215-224, (2016)"
where shall we log? studying and suggesting logging locations in code blocks,"Li Z., Chen T., Shang W., Where shall we log? studying and suggesting logging locations in code blocks, 2020 35th IEEE/ACM International Conference on Automated Software Engineering (ASE). 361-372, (2020)"
interactive anomaly detection on attributed networks,"Ding K., Li J., Liu H., Interactive anomaly detection on attributed networks, pp. 357-365, (2019)"
2020. a qualitative study of the benefits and costs of logging from developers? perspectives,"Li H., Shang W., Adams B., Sayagh M., Hassan A.E., 2020. A qualitative study of the benefits and costs of logging from developers? perspectives, IEEE Transactions on Software Engineering, (2020)"
robust log-based anomaly detection on unstable log data,"Zhang X., Xu Y., Lin Q., Qiao B., Zhang H., Dang Y., Xie C., Yang X., Cheng Q., Li Z., Et al., Robust log-based anomaly detection on unstable log data, Proceedings of the 2019 27th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering (ESEC/FSE). 807-817, (2019)"
efficiently extracting operational profiles from execution logs using suffix arrays,"Nagappan M., Wu K., Vouk M.A., Efficiently extracting operational profiles from execution logs using suffix arrays, 2009 20th International Symposium on Software Reliability Engineering (ISSRE). 41-50, (2009)"
sherlog: error diagnosis by connecting clues from run-time logs,"Yuan D., Mai H., Xiong W., Tan L., Zhou Y., Pasupathy S., Sherlog: Error diagnosis by connecting clues from run-Time logs, Proceedings of the Fifteenth International Conference on Architectural Support for Programming Languages and Operating Systems (ASPLOS). 143-154, (2010)"
an approach to recommendation of verbosity log levels based on logging intention,"Anu H., Chen J., Shi W., Hou J., Liang B., Qin B., An approach to recommendation of verbosity log levels based on logging intention, 2019 IEEE International Conference on Software Maintenance and Evolution (ICSME), pp. 125-134, (2019)"
an automated approach to estimating code coverage measures via execution logs,"Chen B., Song J., Xu P., Hu X., Ming Jiang Z., An automated approach to estimating code coverage measures via execution logs, Proceedings of the 33rd ACM/IEEE International Conference on Automated Software Engineering (ASE). 305-316, (2018)"
2021 deeplv: suggesting log levels using ordinal based neural networks,"Li Z., Li H., Peter Chen T., Shang W., 2021 DeepLV: Suggesting Log Levels Using Ordinal Based Neural Networks, 2021 IEEE/ACM 43rd International Conference on Software Engineering (ICSE). 1461-1472"
identifying impactful service system problems via log analysis,"He S., Lin Q., Lou J., Zhang H., Lyu M.R., Zhang D., Identifying impactful service system problems via log analysis, Proceedings of the 2018 26th ACM Joint Meeting on European Software Engineering Conference and Symposium on the Foundations of Software Engineering (ESEC/FSE). 60-70, (2018)"
logtracker: learning log revision behaviors proactively from software evolution history,"Li S., Niu X., Jia Z., Wang J., He H., Wang T., Logtracker: Learning log revision behaviors proactively from software evolution history, Proceedings of the 26th Conference on Program Comprehension., pp. 178-188, (2018)"
learning to log: helping developers make informed logging decisions,"Zhu J., He P., Fu Q., Zhang H., Lyu M.R., Zhang D., Learning to log: Helping developers make informed logging decisions, 2015 IEEE/ACM 37th IEEE International Conference on Software Engineering (ICSE). 415-425, (2015)"
watson: abstracting behaviors from audit logs via aggregation of contextual semantics,"Zeng J., Chua Z.L., Chen Y., Ji K., Liang Z., Mao J., Watson: Abstracting behaviors from audit logs via aggregation of contextual semantics, NDSS, (2021)"
structured comparative analysis of systems logs to diagnose performance problems,"Nagaraj K., Killian C., Neville J., Structured comparative analysis of systems logs to diagnose performance problems, 9th {USENIX} Symposium on Networked Systems Design and Implementation (NSDI, (2012)"
